epoch,train_loss,eval_loss,eval_top1,eval_top5
153,2.1082901689741345,0.9861178583526611,77.14599996582031,93.63399999267578
154,2.0849043925603232,0.9861784328460693,77.14999996582031,93.62799999267578
155,2.1151120397779675,0.9861262965202332,77.14599996582031,93.63199999267579
156,2.1077808185859963,0.9861662524032593,77.14999996582031,93.62999999267578
157,2.105417397287157,0.9862455256271362,77.14599996582031,93.62799999267578
158,2.1188636355929904,0.98625618019104,77.14999999267579,93.62999999267578
159,2.1038913152835987,0.9862965758705139,77.13599999267578,93.62999999267578
160,2.098554425769382,0.9862562110328674,77.13399999267578,93.62999999267578
161,2.117217425946836,0.9863218877029419,77.14199996582032,93.63199999267579
162,2.1155823778223106,0.9863428659439087,77.14199996582032,93.63199999267579
163,2.093925608528985,0.9863776582336425,77.14999996582031,93.62999999267578
164,2.103338740490101,0.9863059498596192,77.16399996582031,93.63599999267578
165,2.0820966517483748,0.9862736329269409,77.16599996582032,93.63999999267578
166,2.1159048036292747,0.9861838047981262,77.16399996582031,93.63399999267578
167,2.1165422907582037,0.9862100201034546,77.16999996582031,93.63599999267578
168,2.1160986688401966,0.9862136144447327,77.16399996582031,93.64399999267579
169,2.0993273081602872,0.9862096653366089,77.15799996582031,93.64599999267578
170,2.106340757122746,0.9862093673706055,77.15199996582031,93.65799999267578
171,2.1066831085417004,0.9861871876144409,77.14399996582031,93.66399999267578
172,2.1078099056526467,0.9861537320327759,77.13999996582031,93.66399999267578
173,2.1178929805755615,0.9861163611984253,77.15199996582031,93.65799999267578
174,2.125765244166056,0.9860349536323547,77.16999996582031,93.66399999267578
175,2.116319020589193,0.9860168998336792,77.16399996582031,93.66799999267577
176,2.124610565326832,0.9859569588470459,77.15399996582032,93.66599999267578
177,2.1185010936525135,0.9858973741149902,77.15599996582031,93.65799999267578
178,2.1041020905530012,0.9859514827919006,77.15799996582031,93.65599999267579
179,2.085617908725032,0.9859767194747925,77.16599996582032,93.64999999267579
180,2.1088846877769187,0.9859691515350342,77.15999996582032,93.65399999267578
181,2.129511241559629,0.9859220991897583,77.17399996582031,93.65399999267578
182,2.1233273258915655,0.9858956183052063,77.16799996582031,93.64999999267579
183,2.092974411116706,0.9859068244934082,77.17199996582032,93.65199999267578
184,2.0892223163887307,0.9859501816177368,77.17599996582031,93.64799999267578
185,2.117271803043507,0.9859473479270935,77.17599996582031,93.64799999267578
186,2.1264727733753346,0.9859892277145386,77.18599996582032,93.65399999267578
187,2.115374481236493,0.9859552281188965,77.17799996582032,93.64399999267579
188,2.1085558467441134,0.9858646518325805,77.16999996582031,93.64799999267578
189,2.0951138116695263,0.9858301748847962,77.17399996582031,93.64999999267579
190,2.1181692635571516,0.9857979697418213,77.16399996582031,93.64599999267578
191,2.1213804836626404,0.9857007493019104,77.17799996582032,93.64599999267578
192,2.1154885998478643,0.9857360621643066,77.17399996582031,93.64799999267578
193,2.1009471460624978,0.9857687162971497,77.16799996582031,93.64999999267579
194,2.1126538470939353,0.9857196514511108,77.16599996582032,93.64999999267579
195,2.114334954155816,0.985694290599823,77.16599996582032,93.65399999267578
196,2.1015110280778675,0.9857006092643738,77.16799996582031,93.65199999267578
197,2.1113610400093927,0.9856791507720948,77.17399996582031,93.64799999267578
198,2.122844183886493,0.9856225054931641,77.17599996582031,93.64199999267578
199,2.0709084846355297,0.9856687001800537,77.1839999658203,93.64399999267579
200,2.1077361989904335,0.9855508518981934,77.1839999658203,93.64799999267578
201,2.12855088269269,0.9855152928733826,77.1899999658203,93.64799999267578
202,2.0903868631080345,0.985427258644104,77.18199996582031,93.64999999267579
203,2.082418410866349,0.9853697762870789,77.18599996582032,93.64999999267579
204,2.105627907647027,0.9853390296363831,77.1839999658203,93.64599999267578
205,2.1130213560881437,0.9854095141601562,77.1839999658203,93.64199999267578
206,2.103714973838241,0.9855171278762818,77.18599996582032,93.64799999267578
207,2.100636685336078,0.9854737310028077,77.16999996582031,93.64799999267578
208,2.12259570757548,0.9854535228729248,77.16199996582031,93.65399999267578
209,2.1072183891578957,0.9853636825942993,77.16799996582031,93.66799999267577
210,2.1055503730420715,0.9853677578735351,77.17999996582031,93.66199999267577
211,2.1015245340488575,0.9853500257301331,77.18599996582032,93.66599999267578
212,2.109405853130199,0.9853646760177612,77.17399996582031,93.66399999267578
213,2.0920275228994862,0.9853308421516418,77.18199996582031,93.65999999267578
214,2.101003408432007,0.9852591495895385,77.17399996582031,93.65999999267578
215,2.118295113245646,0.9852349362564087,77.17799996582032,93.66599999267578
216,2.1118509769439697,0.9852556890106201,77.18199996582031,93.66999999267578
217,2.1043043313203036,0.9853116660690308,77.17399996582031,93.66599999267578
218,2.0947748599229037,0.9853729938316346,77.18799996582031,93.65999999267578
219,2.1057530332494667,0.9853160170745849,77.1899999658203,93.66199999267577
220,2.0813035435146756,0.9853444717597961,77.1839999658203,93.66799999267577
221,2.102793914300424,0.9854169383239746,77.1899999658203,93.66799999267577
222,2.115969913977164,0.9853787773132324,77.17799996582032,93.66399999267578
223,2.1140975422329373,0.9853229945373535,77.18599996582032,93.65799999267578
224,2.115523417790731,0.9853106320381164,77.1839999658203,93.65799999267578
225,2.0891956841504133,0.9852862328910827,77.18799996582031,93.65199999267578
226,2.09459149395978,0.9852921082496643,77.1899999658203,93.65799999267578
227,2.0977554851108127,0.9852877958679199,77.19199996582032,93.65199999267578
228,2.0948049271548235,0.9852795014190674,77.1899999658203,93.65799999267578
229,2.122186448838976,0.9853617137145996,77.18599996582032,93.65999999267578
230,2.0909543302324085,0.9854168928909302,77.17199996582032,93.66599999267578
231,2.0979967293915927,0.9854775173950195,77.16799996582031,93.66199999267577
232,2.0930450669041387,0.9854128044128418,77.18199996582031,93.65199999267578
233,2.0953548042862504,0.9854407696151734,77.17399996582031,93.65199999267578
234,2.1158374857019493,0.9853807865905762,77.1899999658203,93.65599999267579
235,2.1147500762233027,0.9854389408111572,77.19799996582032,93.65399999267578
236,2.108058978010107,0.9854203516769409,77.18399999267578,93.66799999267577
237,2.1079694430033364,0.9854038659477233,77.17399999267577,93.67599999267578
238,2.111412763595581,0.9854791062927246,77.17599999267578,93.67399999267577
239,2.1044060124291315,0.985466612625122,77.17399999267577,93.66999999267578
240,2.1350941216504133,0.9854861269378662,77.17999999267577,93.66799999267577
241,2.1013051757106074,0.9854870808792114,77.19799999267578,93.66799999267577
242,2.07597107357449,0.9854648543930054,77.19199999267578,93.66799999267577
243,2.081911908255683,0.985360251083374,77.19199999267578,93.67199999267578
244,2.10780695632652,0.9854102627754211,77.18999999267578,93.66799999267577
245,2.1057634441940873,0.9853799895095825,77.19199999267578,93.66599999267578
246,2.1135964923434787,0.985335758934021,77.20199999267578,93.65799999267578
247,2.1063370969560413,0.985293570022583,77.19999999267579,93.65999999267578
248,2.1043993455392345,0.9853886573600769,77.19599999267578,93.66199999267577
249,2.0985422840824834,0.9853283686256409,77.19799999267578,93.66199999267577
250,2.1155431358902543,0.9852684535217285,77.19799999267578,93.66999999267578
251,2.106114458154749,0.9851551807785034,77.19599999267578,93.65399999267578
252,2.101623014167503,0.9851038651275634,77.19799999267578,93.66599999267578
253,2.102826635042826,0.985078634853363,77.19799999267578,93.66999999267578
254,2.0795436170366077,0.9850533389663696,77.20399999267578,93.66999999267578
255,2.089616965364527,0.9850574986076355,77.20199999267578,93.66799999267577
256,2.094091565520675,0.9849557698822021,77.20399999267578,93.66599999267578
257,2.0796153721985995,0.9848982076454162,77.19999999267579,93.66599999267578
258,2.1065044049863464,0.9849020848655701,77.19799999267578,93.65999999267578
259,2.099570397977476,0.9848808076095581,77.18399999267578,93.65799999267578
260,2.1086993879742093,0.9848866175079346,77.18999999267578,93.66199999267577
261,2.097489489449395,0.98487572265625,77.19199999267578,93.66799999267577
262,2.110976669523451,0.9848036741256714,77.20199999267578,93.66799999267577
263,2.0987473991182117,0.9847829191970825,77.19799999267578,93.66399999267578
264,2.081591977013482,0.9847920077896118,77.18999999267578,93.66399999267578
265,2.1029150750901966,0.9846987684059143,77.19599999267578,93.65799999267578
266,2.111644638909234,0.9847939448165893,77.20199999267578,93.65599999267579
267,2.107693076133728,0.9849420562744141,77.19199999267578,93.65599999267579
268,2.109461298695317,0.9850307573699951,77.19999999267579,93.66199999267577
269,2.1129651334550648,0.9850621614456176,77.19999999267579,93.66999999267578
270,2.125243213441637,0.9850738629150391,77.19999999267579,93.65599999267579
271,2.103334082497491,0.9850240627479553,77.20399999267578,93.66599999267578
272,2.0879595809512668,0.9849600415611267,77.20399999267578,93.66599999267578
273,2.0919252236684165,0.9849683447074891,77.20599999267579,93.66199999267577
274,2.120285714114154,0.9850255381965637,77.20399999267578,93.65799999267578
275,2.1051270255336054,0.9850381466484069,77.20599999267579,93.66599999267578
276,2.101987467871772,0.9850511916732788,77.20199999267578,93.66399999267578
277,2.115074705194544,0.9849705712509155,77.20199999267578,93.66999999267578
278,2.1056655601218894,0.9849834770202637,77.19999999267579,93.67199999267578
279,2.1067184607187905,0.9850525819015503,77.20599999267579,93.66599999267578
280,2.1111444808818676,0.9850382019424438,77.19999999267579,93.66599999267578
281,2.097380629292241,0.9850331781768799,77.20399999267578,93.66399999267578
282,2.1017472920594393,0.9849884449005127,77.19799999267578,93.65999999267578
283,2.122755527496338,0.984974440574646,77.19799999267578,93.65999999267578
284,2.122219447736387,0.9850106951522827,77.19199999267578,93.65799999267578
285,2.1005715440820762,0.9850262495040893,77.19999999267579,93.65399999267578
286,2.101558906060678,0.9850326845550537,77.19599999267578,93.65599999267579
287,2.1079026328192816,0.9850245953369141,77.20199999267578,93.65799999267578
288,2.1114719178941517,0.9849822245025635,77.19399999267578,93.65199999267578
289,2.0724978270354093,0.9849639228248597,77.19799999267578,93.65999999267578
290,2.096570452054342,0.9848896193313599,77.19399999267578,93.65999999267578
291,2.0995253721872964,0.9848286738204957,77.20399999267578,93.66199999267577
292,2.127425445450677,0.9846901773834229,77.19999999267579,93.65999999267578
293,2.104150988437511,0.9846953718948365,77.19999999267579,93.65999999267578
294,2.0867906190730907,0.9846942413330078,77.19799999267578,93.65599999267579
295,2.101109853497258,0.9846903894424438,77.20199999267578,93.66199999267577
296,2.1011813393345586,0.9846745556449891,77.19999999267579,93.65999999267578
297,2.1047865284813776,0.9846682211303711,77.20199999267578,93.65599999267579
298,2.109841682292797,0.9846202187156677,77.20199999267578,93.65999999267578
299,2.095391869544983,0.9846151645088196,77.19599999267578,93.65799999267578
300,2.118406097094218,0.9846410252952575,77.19999999267579,93.65799999267578
301,2.0908171865675182,0.9846164233016967,77.18399999267578,93.65399999267578
302,2.104523265803302,0.9845496063423157,77.18799999267578,93.65399999267578
303,2.111663889001917,0.984496286907196,77.19199999267578,93.63999999267578
304,2.097436688564442,0.9846205220222474,77.18799999267578,93.64199999267578
305,2.10884455398277,0.9846422289848328,77.18599999267578,93.64199999267578
306,2.131836529131289,0.9846325344467163,77.18399999267578,93.64599999267578
307,2.097571448043541,0.9846244390487671,77.18799999267578,93.64399999267579
308,2.1030662766209356,0.984656459236145,77.18799999267578,93.64599999267578
309,2.0973948019522206,0.9846462652397155,77.18799999267578,93.64399999267579
310,2.080747847203855,0.9846936785888671,77.19599999267578,93.64599999267578
311,2.10594873075132,0.9847096235656738,77.18599999267578,93.64999999267579
312,2.088687437551993,0.9846877540206909,77.18399999267578,93.64999999267579
313,2.1236070968486644,0.9846674377632141,77.18799999267578,93.64799999267578
314,2.1155282214835838,0.9846313803863526,77.19399999267578,93.65399999267578
315,2.0934474115018493,0.9846703379821777,77.19799999267578,93.65399999267578
316,2.1098901165856256,0.9847435840034485,77.19199999267578,93.65599999267579
317,2.1066282678533486,0.9847350674438476,77.18599999267578,93.65399999267578
318,2.100162532594469,0.9847518124961853,77.19599999267578,93.64999999267579
319,2.112358464135064,0.9847727341842651,77.18999999267578,93.64599999267578
320,2.113932627218741,0.9847786296463013,77.19599999267578,93.64799999267578
321,2.116529835595025,0.9847938638877869,77.18599999267578,93.64399999267579
322,2.116179687005502,0.9847710260772705,77.18999999267578,93.64399999267579
323,2.1093305393501565,0.984843038444519,77.17999999267577,93.64199999267578
324,2.1139465084782354,0.9847898192977905,77.18599999267578,93.64799999267578
325,2.0945905756067345,0.9847435637283325,77.17999999267577,93.64599999267578
326,2.084547263604623,0.9847417491722107,77.18599999267578,93.65199999267578
327,2.0991504280655473,0.9847914291191101,77.18199999267578,93.65199999267578
328,2.1133170834294073,0.9848114714431763,77.18799999267578,93.64999999267579
329,2.0757045480940075,0.9849051461791992,77.18199999267578,93.65199999267578
330,2.1068216783029063,0.9849676467323303,77.18599999267578,93.65999999267578
331,2.099984478067469,0.9850549310493469,77.18799999267578,93.65399999267578
332,2.1243452584301985,0.9850776596832276,77.19599999267578,93.64999999267579
333,2.0976578924391003,0.9851169011306763,77.18799999267578,93.64799999267578
334,2.119653330908881,0.9850486430358887,77.19999999267579,93.64799999267578
335,2.103630781173706,0.9849065110397339,77.19399999267578,93.64999999267579
336,2.082466487531309,0.9848413274765014,77.18999999267578,93.64799999267578
337,2.0994484998561718,0.9848157794761657,77.18999999267578,93.64999999267579
338,2.123915363241125,0.9848882104110718,77.17999999267577,93.65199999267578
339,2.100171265778718,0.9849058480453491,77.18199999267578,93.64799999267578
340,2.120337415624548,0.9849233826828003,77.18999999267578,93.65199999267578
341,2.099452089380335,0.9847775172042846,77.18799999267578,93.65199999267578
342,2.1220922735002308,0.9847552112388611,77.19199999267578,93.64999999267579
343,2.096104109728778,0.9848270873641968,77.19599999267578,93.64799999267578
344,2.098553776741028,0.9848567106437683,77.19999999267579,93.65199999267578
345,2.103122110720034,0.9848632035255432,77.20399999267578,93.65399999267578
346,2.09552362230089,0.9848300228691101,77.19799999267578,93.65599999267579
347,2.1011196507347956,0.9848145485687256,77.19199999267578,93.65799999267578
348,2.0942915280659995,0.9846957450675964,77.19399999267578,93.65799999267578
349,2.0936239383838795,0.9847169464492798,77.19399999267578,93.65399999267578
350,2.0822846492131553,0.9846791303253174,77.18999999267578,93.65199999267578
351,2.109887679417928,0.9846881088256836,77.19399999267578,93.64999999267579
352,2.108499292974119,0.9847140763664246,77.19999999267579,93.64599999267578
353,2.107950696238765,0.9847854740142822,77.19799999267578,93.64999999267579
354,2.1041607282779835,0.984749619922638,77.19999999267579,93.64799999267578
355,2.0751398978409945,0.9846971284484863,77.19199999267578,93.65399999267578
356,2.1125250745702675,0.9846567851066589,77.19999999267579,93.65599999267579
357,2.0923715697394476,0.9846798144340515,77.19799999267578,93.65199999267578
358,2.1300016597465232,0.9847506336402893,77.18799999267578,93.64999999267579
359,2.1051074663798013,0.9847430015182496,77.19999999267579,93.64599999267578
360,2.1004374910283974,0.984773078994751,77.19799999267578,93.64799999267578
361,2.083338428426672,0.9847395074081421,77.19799999267578,93.65399999267578
362,2.103912282873083,0.9846984733200074,77.20199999267578,93.65199999267578
363,2.1318533332259566,0.9848021026992798,77.19799999267578,93.64999999267579
364,2.0951934346446284,0.9848058308410644,77.19399999267578,93.64599999267578
365,2.0951351545475148,0.9847814043998718,77.18999999267578,93.64999999267579
366,2.1185628793857716,0.9847572243881225,77.18999999267578,93.65199999267578
367,2.127718545772411,0.9847256902122498,77.18799999267578,93.64599999267578
368,2.098039362165663,0.9847478561782836,77.18999999267578,93.65199999267578
369,2.093677525167112,0.9847326330566406,77.19599999267578,93.64999999267579
370,2.094383893189607,0.984721943950653,77.18799999267578,93.64599999267578
371,2.1009929224296853,0.9847663555908203,77.18799999267578,93.64999999267579
372,2.096220784717136,0.984760291557312,77.18799999267578,93.64999999267579
373,2.126691394382053,0.9848438369750977,77.18799999267578,93.64599999267578
374,2.088081792548851,0.9848437619018555,77.18999999267578,93.64799999267578
375,2.108973158730401,0.9848176446723937,77.18199999267578,93.64399999267579
376,2.0908063341070107,0.9847537596130371,77.18399999267578,93.64599999267578
377,2.101288636525472,0.9847347998809814,77.17799999267578,93.64599999267578
378,2.111431117411013,0.9848061374473572,77.17199999267578,93.64599999267578
379,2.1063107119666205,0.9847166087341308,77.17199999267578,93.64799999267578
380,2.1164662308163114,0.9847331799507141,77.17799999267578,93.64999999267579
381,2.113123063687925,0.9846535840034485,77.18599999267578,93.64999999267579
382,2.1105764132958873,0.9847061897277832,77.17999999267577,93.64799999267578
383,2.084960513644748,0.9847181449699401,77.17799999267578,93.64799999267578
384,2.0874383979373508,0.9846818042945862,77.18199999267578,93.63799999267579
385,2.093728431948909,0.98474798620224,77.17599999267578,93.64599999267578
386,2.0984260815161244,0.984747066822052,77.17599999267578,93.64399999267579
387,2.1002227950979164,0.9846626454353332,77.17799999267578,93.64399999267579
388,2.0830815147470543,0.9847153764533997,77.17199999267578,93.63999999267578
389,2.0962028680024325,0.9846827199172974,77.17399999267577,93.64199999267578
390,2.1097564653114036,0.9846282677078247,77.17599999267578,93.64199999267578
391,2.129774663183424,0.9846267776870727,77.17599999267578,93.64399999267579
392,2.1016541675285056,0.984555742893219,77.17999999267577,93.64399999267579
